emp_no,first_name,last_name,gender,salary,to_date
37176,Panayotis,Daescu,M,45396,1/1/99
37179,Khun,Eterovic,M,40000,1/1/99
37245,Along,Gyimothy,M,74284,1/1/99
37186,Maha,Feinberg,M,40527,1/1/99
37259,Gen,Tanemo,M,40000,1/1/99
37260,Sham,Fontan,F,40795,1/1/99
37263,Aris,Rotem,M,74238,1/1/99
37265,Bokyung,Ellozy,F,41467,1/1/99
37267,Itzchak,Falster,M,64159,1/1/99
37270,Deborah,Bharadwaj,M,40000,1/1/99
37281,Gita,Fontan,F,69468,1/1/99
37383,Roddy,Chepyzhov,F,46881,1/1/99
37296,Arno,Zaccaria,M,40000,1/1/99
37388,Ziya,Ramamoorthy,F,40000,1/1/99
37303,Rasikan,Piancastelli,F,59660,1/1/99
37406,Rildo,Cincotta,M,58809,1/1/99
37407,Danae,Cochrane,F,46908,1/1/99
37413,Jagoda,Gill,F,40000,1/1/99
37305,Mitchel,Restivo,F,40000,1/1/99
37424,Bogdan,Perri,M,40000,1/1/99
37306,Mingzeng,Braunschweig,M,44816,1/1/99
37311,Lihong,Eickenmeyer,M,42339,1/1/99
37432,Gino,Dichev,M,70777,1/1/99
37438,Hinrich,Delgrossi,F,43818,1/1/99
37442,Subhada,Lipner,M,70371,1/1/99
37312,Arie,Gecsei,M,91985,1/1/99
37318,Alejandro,Isard,M,57930,1/1/99
37452,Wanqing,Weiland,M,40000,1/1/99
37454,KayLiang,Bernardeschi,F,73239,1/1/99
37343,Geoff,Kleiser,M,72404,1/1/99
37463,Lihong,Nittel,M,70632,1/1/99
37466,Mabhin,Barinka,F,40000,1/1/99
37478,Kenton,Mahmud,F,40000,1/1/99
37348,Zhiguo,Ratzlaff,F,81615,1/1/99
37496,Danny,Tchuente,M,72940,1/1/99
37359,Sangeeta,Karnin,F,69896,1/1/99
37501,Mona,Syang,M,40000,1/1/99
37504,Mack,Maquelin,F,40000,1/1/99
37507,Kamran,Quittner,M,65398,1/1/99
37516,Leon,Syrzycki,M,75299,1/1/99
37518,Nahum,Rassart,M,40000,1/1/99
37372,Dietrich,Peot,F,45450,1/1/99
37577,Mansur,Narwekar,F,72384,1/1/99
37546,Debaprosad,Menhardt,F,43499,1/1/99
37562,Bingning,Eugenio,M,46045,1/1/99
37600,Kerhong,Engelmann,F,71481,1/1/99
37608,Kasturi,Linnainmaa,M,42490,1/1/99
37751,Jacopo,DuBourdieux,F,59872,1/1/99
37612,Etsuo,Sridhar,M,55447,1/1/99
37617,Joydip,Tagansky,F,47983,1/1/99
37768,Taizo,Carrere,M,63585,1/1/99
37619,Xuedong,DuCasse,F,63840,1/1/99
37777,Gaurav,Vidal,M,58844,1/1/99
37620,Xinyu,Morton,M,40000,1/1/99
37624,Jianhua,Bahi,M,60860,1/1/99
37791,Ebbe,Schaaf,M,49927,1/1/99
37792,Shem,Esteva,M,57071,1/1/99
37627,Jasminko,Ladret,M,65895,1/1/99
37807,Apostol,Douceur,M,64932,1/1/99
37635,Barun,Sooriamurthi,F,60903,1/1/99
37813,Paddy,Kamble,M,53416,1/1/99
37814,Adel,Salvesen,M,86781,1/1/99
37822,Gou,Huhdanpaa,M,40000,1/1/99
37832,Jaber,Choobineh,M,41977,1/1/99
37644,Martina,Zweizig,M,40000,1/1/99
37840,Vidar,Georg,F,40000,1/1/99
37850,Bikash,Underwood,F,40000,1/1/99
37648,Sreenivas,Luef,F,52219,1/1/99
37851,Lidong,Vecchi,F,40000,1/1/99
37852,Christophe,Lunt,F,66409,1/1/99
37659,Florina,Armand,F,64978,1/1/99
37862,Barun,Masaki,M,52065,1/1/99
37864,Inderjeet,Chinin,F,40000,1/1/99
37871,Bernice,Reghbati,F,50815,1/1/99
37662,Xiadong,Schurmann,F,42701,1/1/99
37881,Sedat,Falster,M,69675,1/1/99
37882,Alexius,Mellouli,M,70731,1/1/99
37664,Dines,Sundgren,F,40000,1/1/99
37887,Limsoon,Molberg,M,40000,1/1/99
37891,Sumali,Munro,M,40000,1/1/99
37674,Vitali,Sinitsyn,M,83927,1/1/99
37896,Kristinn,Hebert,M,40000,1/1/99
37900,Maia,Thummel,M,48991,1/1/99
37910,Kwangyoen,Danley,M,66572,1/1/99
37914,Yinlin,Rosch,M,48118,1/1/99
37675,Chikara,Marshall,M,40000,1/1/99
37680,Shalesh,McDermid,F,49160,1/1/99
37712,Aris,Takkinen,F,48944,1/1/99
37937,Xiahua,Pero,M,74014,1/1/99
37948,Jayson,Zykh,F,56561,1/1/99
37970,Cathie,Woycyznski,M,60997,1/1/99
37975,Garnet,Onuegbe,F,67190,1/1/99
37716,Gill,Hutton,M,40000,1/1/99
37717,Arunachalam,Lichtman,M,84584,1/1/99
37999,Niclas,Shumilov,M,54151,1/1/99
37720,TRUE,Samarati,M,40000,1/1/99
37724,Owen,Gronowski,F,45938,1/1/99
37735,Magy,Larfeldt,F,40000,1/1/99
38014,Nigel,Scallan,M,64101,1/1/99
38015,Sorina,Basart,M,40000,1/1/99
38019,Charlene,Yoshimura,F,94643,1/1/99
37745,Sivanarayana,Kriebel,M,60173,1/1/99
38037,Georg,Angot,F,41043,1/1/99
38123,Kien,Cummings,M,69068,1/1/99
38057,Nadjib,Velardi,F,40000,1/1/99
38076,Kiyotoshi,Flowers,M,63867,1/1/99
38084,Horward,Zongker,F,48357,1/1/99
38146,Paddy,Plavsic,M,59776,1/1/99
38156,Akeel,Honglei,M,40000,1/1/99
38157,Hideo,Soicher,F,47959,1/1/99
38191,Huei,Suomi,F,46724,1/1/99
38114,Leen,Lukaszewicz,F,40000,1/1/99
38117,Stevo,Hiraishi,F,93702,1/1/99
38196,Munehiko,Khamsi,F,54163,1/1/99
38204,Jianwen,Azadmanesh,F,81148,1/1/99
38207,Shigeu,Ciolek,M,40000,1/1/99
38220,Maya,Terkki,M,67125,1/1/99
38226,Manu,Rodiger,M,40000,1/1/99
38243,Herbert,Barreiro,F,42467,1/1/99
38307,Marlo,Jording,M,40000,1/1/99
38309,Shaibal,Papadias,M,40000,1/1/99
38320,Fox,Rabejac,M,95596,1/1/99
38244,Phillip,Madeira,F,72130,1/1/99
38323,Kiyotoshi,Keirsey,F,40000,1/1/99
38328,Richard,Muhlberg,M,68916,1/1/99
38252,Tadahiro,Benzaken,F,68528,1/1/99
38333,Chiranjit,Rosiles,F,40000,1/1/99
38335,Masaru,Malabarba,F,40000,1/1/99
38336,Chaoyi,Basart,M,66319,1/1/99
38266,Gila,Conte,M,54756,1/1/99
38347,Tzu,Woycyznski,F,87184,1/1/99
38267,Abdelghani,Armand,F,53738,1/1/99
38359,Huei,Chinin,F,46415,1/1/99
38268,Maris,Imataki,M,59754,1/1/99
38270,Nirmal,Hiyoshi,M,50671,1/1/99
38279,Marsha,Farrar,M,47269,1/1/99
38388,Arnd,Nishimukai,F,67375,1/1/99
38305,Tomoyuki,Bauknecht,F,40000,1/1/99
38400,Jaber,Ponthieu,M,40000,1/1/99
38497,Anyuan,Hiltgen,M,57075,1/1/99
38431,Masanao,Ferretti,F,86138,1/1/99
38432,Sreekrishna,Harllee,F,52414,1/1/99
38442,Marco,Baalen,M,40000,1/1/99
38447,Gladys,Ruemmler,F,51600,1/1/99
38453,Rafael,Perfilyeva,M,40000,1/1/99
38463,Leucio,Janocha,F,40000,1/1/99
38517,Ult,Farrow,F,40000,1/1/99
38472,Masadi,Winter,F,40000,1/1/99
38473,Lena,Onuegbe,F,76717,1/1/99
38474,Hsiangchu,Wrigley,M,40000,1/1/99
38476,Godehard,Neimat,M,47626,1/1/99
38480,Yuriy,Zaccaria,M,40000,1/1/99
38485,Kiyomitsu,Kavanagh,M,59307,1/1/99
38551,Sangeeta,Angelopoulos,M,40000,1/1/99
38552,Yolla,Quittner,F,80856,1/1/99
38553,Dinkar,Bage,F,69755,1/1/99
38566,Navin,Begiun,M,50783,1/1/99
38679,Zvonko,Bael,M,40000,1/1/99
38570,Lobel,Ducloy,F,42573,1/1/99
38696,Keiichiro,Leppanen,M,43443,1/1/99
38697,Hercules,Warwick,M,40000,1/1/99
38700,Deniz,Figueira,M,46767,1/1/99
38701,Kristian,Irland,M,65123,1/1/99
38581,Shan,Gornas,F,43182,1/1/99
38707,Constantine,Hitomi,M,72764,1/1/99
38716,Toshimo,Perin,M,65186,1/1/99
38608,Florian,Journel,F,57367,1/1/99
38720,Kwan,Khalil,F,59877,1/1/99
38722,Noritoshi,Crooks,M,40000,1/1/99
38740,Michaela,Matzat,M,67013,1/1/99
38747,Kenton,Guerreiro,F,53127,1/1/99
38618,Houman,Ibel,M,74196,1/1/99
38760,Tristan,Schwartzbauer,F,52867,1/1/99
38878,Hauke,Champarnaud,F,67876,1/1/99
38774,Urs,Chelton,M,72511,1/1/99
38776,Foong,Erol,F,81441,1/1/99
38791,Bingning,Meszaros,M,41678,1/1/99
38810,Pohua,Roccetti,M,82962,1/1/99
38815,Ebbe,Staylopatis,M,40000,1/1/99
38824,Shounak,Rindone,M,40000,1/1/99
38840,Leaf,Lunn,F,61551,1/1/99
38842,Alper,Mukaidono,M,56585,1/1/99
38844,Marsal,Merle,F,64140,1/1/99
38847,Ugo,Waterhouse,F,63542,1/1/99
38851,Deborah,Stassinopoulos,M,40000,1/1/99
38852,Niranjan,Lorys,M,58217,1/1/99
38879,Tsz,Morton,M,40000,1/1/99
38884,Arne,Dratva,M,41253,1/1/99
38905,Arnould,Pearson,F,40923,1/1/99
38915,Divine,Hanratty,M,53650,1/1/99
39048,Valery,Lanphier,M,76047,1/1/99
39055,Remko,Varman,M,72269,1/1/99
38916,Hein,Kroll,M,62303,1/1/99
38922,Xiaobin,Sewelson,F,40000,1/1/99
38941,Yurij,Turnbull,M,58859,1/1/99
39082,Ortrun,Encarnacion,F,50270,1/1/99
39087,Marin,Luders,M,65569,1/1/99
38942,Danco,Xiaoshan,F,68402,1/1/99
38951,Terresa,Rijckaert,M,71348,1/1/99
39113,Janche,Aumann,F,65332,1/1/99
38993,Gal,Aseltine,F,55323,1/1/99
39119,Tristan,Klyachko,M,45650,1/1/99
39132,Uta,Massonet,F,43652,1/1/99
39134,Reinhard,Vidal,F,49727,1/1/99
39140,Shai,Terkki,F,44553,1/1/99
39143,Flemming,Salverda,F,92256,1/1/99
39151,Stamatina,Erbe,M,40000,1/1/99
39155,Yoshimitsu,Masamoto,M,76574,1/1/99
39156,Gift,Pileggi,F,40000,1/1/99
39166,Dante,Jenevein,F,48271,1/1/99
39186,Golgen,Atrawala,M,55310,1/1/99
39188,Apostol,Bresenham,M,43766,1/1/99
39191,Flemming,Servieres,M,40000,1/1/99
39194,Arun,Imataki,M,43727,1/1/99
39207,Gritta,Stiles,M,52700,1/1/99
39018,Irena,Harllee,M,74032,1/1/99
39220,Dinah,Showalter,M,46193,1/1/99
39224,Moss,Chenney,M,42034,1/1/99
39226,Samphel,Parfitt,M,52379,1/1/99
39035,Susumu,Kohling,F,49007,1/1/99
39041,Shem,Fabrizio,F,40000,1/1/99
39043,Kersti,Ferretti,M,40000,1/1/99
39237,Sugwoo,Fabrizio,M,40000,1/1/99
39239,Karsten,Benner,F,61532,1/1/99
39426,Bluma,Tanemo,F,51988,1/1/99
39243,Arco,Heiserman,M,51048,1/1/99
39262,Karoline,Vecchi,F,41059,1/1/99
39267,Valeri,Naudin,F,40000,1/1/99
39276,Alejandro,Busillo,F,46595,1/1/99
39443,Weidon,Ratnaker,F,40000,1/1/99
39289,Behnaam,Caine,M,50714,1/1/99
39304,Aram,Plesums,F,43676,1/1/99
39444,Huican,Majewski,F,75905,1/1/99
39462,Basil,Luit,F,41412,1/1/99
39321,Arie,Wilfing,M,40000,1/1/99
39323,Zita,Ratnaker,M,53506,1/1/99
39474,Zorica,Kilgore,F,40697,1/1/99
39501,Jaana,Baalen,F,40000,1/1/99
39337,Shaowen,Miake,F,48270,1/1/99
39506,Hatsukazu,Lubachevsky,M,40000,1/1/99
39523,Niclas,Snedden,F,55356,1/1/99
39361,Gio,Cummings,F,40000,1/1/99
39366,Yuqun,Baar,F,40000,1/1/99
39526,Sadok,Rouquie,M,40000,1/1/99
39375,Yagil,Schurmann,F,75545,1/1/99
39533,Urs,Pettit,M,58823,1/1/99
39534,Venkatesan,Trystram,F,51458,1/1/99
39587,Irena,Hoppenstand,M,41509,1/1/99
39405,Toong,Millington,M,50102,1/1/99
39409,Zhilian,Leslie,M,41548,1/1/99
39595,Vishv,Ramras,M,40000,1/1/99
39806,Shuzo,Rosenbaum,M,80871,1/1/99
39603,Shugo,Pelc,F,62753,1/1/99
39631,Jiafu,Simmel,M,79889,1/1/99
39636,Muzhong,Deville,M,70782,1/1/99
39647,Aamer,Massonet,F,55875,1/1/99
39648,Gad,Lanphier,F,85292,1/1/99
39812,Marit,Peres,F,42858,1/1/99
39652,Kitty,Keirsey,F,47633,1/1/99
39656,Annemarie,Nannarelli,M,75928,1/1/99
39658,Cullen,Flexer,M,40000,1/1/99
39820,Willard,Range,M,59212,1/1/99
39674,JoAnna,Atrawala,M,40000,1/1/99
39821,Percy,Schwartzbauer,M,53469,1/1/99
39684,Kokou,Dratva,F,59743,1/1/99
39846,Shawna,Riesenhuber,F,90781,1/1/99
39689,Ziya,Parveen,F,45051,1/1/99
39705,Kinh,Vidal,M,58025,1/1/99
39852,Willard,Guenter,F,78900,1/1/99
39712,Chirstian,Muchinsky,M,75967,1/1/99
39719,Yagil,Unno,F,43024,1/1/99
39729,Fan,Awdeh,M,40000,1/1/99
39730,Shirish,Mattern,M,40000,1/1/99
39854,Sanjay,McClurg,F,40000,1/1/99
39735,Morris,Ashish,M,46780,1/1/99
39738,Arvin,Gerteisen,F,40000,1/1/99
39743,Leucio,Piazza,M,49429,1/1/99
39868,Adas,Tomescu,M,42251,1/1/99
39747,Pohua,Montresor,F,40000,1/1/99
39756,Dmitri,Litecky,M,77527,1/1/99
39759,Faiza,Varker,F,50964,1/1/99
39873,Kankanahalli,Joslin,F,40000,1/1/99
39780,Alain,Gyorkos,F,60930,1/1/99
39784,Venkatesan,Ossenbruggen,M,56339,1/1/99
39875,Jaideep,Magliocco,M,40000,1/1/99
39876,Quingbo,Llado,M,64090,1/1/99
39880,Turgut,Karunanithi,M,79958,1/1/99
39883,Moriyoshi,Luan,M,40000,1/1/99
39889,Pranav,Menhoudj,M,66236,1/1/99
39890,Sanjai,Valiente,M,80691,1/1/99
39900,Adas,Schach,F,40000,1/1/99
39909,Nectarios,Ozeki,F,56365,1/1/99
39971,Odoardo,Antonisse,M,52482,1/1/99
39979,Serenella,Cardazo,F,62086,1/1/99
39981,Renee,Biran,M,44156,1/1/99
39985,Sergi,Perez,F,40000,1/1/99
39917,Guoxiang,Besselaar,F,40000,1/1/99
39988,Anoosh,Spelt,M,40000,1/1/99
39990,Jingling,Katalagarianos,M,40000,1/1/99
39992,Mohit,Gadepally,M,54972,1/1/99
39995,Marko,Deverell,F,62346,1/1/99
40000,Nishit,Asser,M,57473,1/1/99
39930,Kitty,Paludetto,M,66694,1/1/99
40008,Yucai,Nittel,M,40000,1/1/99
40010,Mingdong,Ferriere,F,57690,1/1/99
40018,Yongmao,Beidas,F,40000,1/1/99
40021,Parto,Delgrande,F,72516,1/1/99
40023,Ortrun,Asmuth,M,48009,1/1/99
39940,Kazuhisa,Hiraishi,M,44130,1/1/99
40028,Wuxu,Hofman,F,51480,1/1/99
40029,Aruna,Braccini,M,68008,1/1/99
40035,Anyuan,Kleiser,M,83081,1/1/99
39941,Gino,Tanemo,M,46110,1/1/99
40045,Hairong,Czap,M,56775,1/1/99
39949,Ziya,Schlegelmilch,F,62669,1/1/99
40057,Ghassan,Kalloufi,F,76287,1/1/99
39966,Utpal,Beidas,F,46206,1/1/99
40072,Morrie,Cmelik,M,40000,1/1/99
39969,Mark,Conia,M,40000,1/1/99
39970,Sachar,Sgarro,M,78546,1/1/99
40156,Dhritiman,Cooman,M,73828,1/1/99
40106,Zdislav,Mukaidono,M,48937,1/1/99
40113,Rosine,Wissmann,M,52083,1/1/99
40118,Fen,Uludag,F,46413,1/1/99
40127,Kauko,Callaway,M,49058,1/1/99
40161,Premsyl,Guardalben,M,44569,1/1/99
40131,Moti,Asser,F,57765,1/1/99
40134,Caolyn,Brlek,F,45538,1/1/99
40168,Miquel,Frezza,F,40000,1/1/99
40147,Padma,Gaughan,M,40000,1/1/99
40169,Remco,Isaac,M,74199,1/1/99
40185,Miyeon,Garnick,M,48366,1/1/99
40188,Mansur,Serot,F,40000,1/1/99
40205,Genevieve,Provine,F,48463,1/1/99
40360,Harjit,Miyakawa,M,40000,1/1/99
40364,Limsoon,Harllee,M,85099,1/1/99
40373,Diederik,Mateescu,M,57274,1/1/99
40217,Padma,Shokrollahi,F,73014,1/1/99
40389,Mong,Kobuchi,F,54860,1/1/99
40391,Tadahiko,Barriga,F,51481,1/1/99
40392,Qunsheng,Genther,M,58839,1/1/99
40398,Radhia,Szilard,M,59898,1/1/99
40225,Shakhar,Schieder,F,56016,1/1/99
40226,Hyuncheol,Benantar,M,65346,1/1/99
40244,Saniya,Janetzko,F,55994,1/1/99
40423,Gita,Ligten,M,49072,1/1/99
40424,Niteen,Ghazalie,M,40000,1/1/99
40427,Aloke,Merks,F,61770,1/1/99
40428,Rosalie,Veldwijk,F,70829,1/1/99
40245,Yucai,Bael,M,43076,1/1/99
40250,Jamaludin,Birta,F,44232,1/1/99
40272,Taizo,Gonthier,F,40000,1/1/99
40463,Rafail,Tokunaga,M,40000,1/1/99
40465,Khoa,Brendel,M,43862,1/1/99
40471,Shir,Straney,M,40488,1/1/99
40474,Bodo,Duclos,M,71797,1/1/99
40313,Turgut,Staylopatis,M,49088,1/1/99
40484,Aria,Chiodo,M,40000,1/1/99
40486,Leen,Kopetz,M,56273,1/1/99
40487,Valery,Gulik,F,40000,1/1/99
40489,Yongmao,Bugrara,F,40829,1/1/99
40494,Elliott,Lung,M,62052,1/1/99
40511,Radhia,Alencar,M,45087,1/1/99
40512,Kwangjo,Melton,F,65684,1/1/99
40517,Hironoby,Mattern,F,40000,1/1/99
40520,Danny,Gajiwala,M,66529,1/1/99
40522,Krisda,Kinley,F,40000,1/1/99
40318,Shin,Vingron,F,40000,1/1/99
40321,Hinrich,Ouhyoung,M,40148,1/1/99
40325,Vincent,Gist,F,40000,1/1/99
40714,Lijie,Covnot,M,81620,1/1/99
40739,Kazuhiko,Itzfeldt,F,61851,1/1/99
40528,Yannik,Litvinov,F,57748,1/1/99
40762,Tze,Tanemo,M,57456,1/1/99
40531,Etsuo,Kalefeld,F,58929,1/1/99
40533,Kiyotoshi,Aingworth,M,40000,1/1/99
40551,Lillian,Terkki,F,40000,1/1/99
40555,Yahiko,Manders,M,65368,1/1/99
40556,Murthy,Baaz,F,73750,1/1/99
40764,Shuky,Senzako,F,69996,1/1/99
40563,Hongzhu,Munos,F,40000,1/1/99
40769,Seongbin,Covnot,F,40000,1/1/99
40770,Jiang,Nitta,M,63213,1/1/99
40574,Susumu,Ratnakar,F,40000,1/1/99
40777,Jeong,Birdsall,M,40000,1/1/99
40779,Itzchak,Begiun,M,40000,1/1/99
40587,Xiping,Genin,F,42759,1/1/99
40782,Mitchel,Bodoff,M,53078,1/1/99
40592,Yucai,Gniady,M,40000,1/1/99
40786,Gretta,Whittlesey,F,40000,1/1/99
40597,Fumiyo,Limongiello,M,49354,1/1/99
40600,Arch,Bazzichi,F,40000,1/1/99
40802,Baocai,Ecklund,M,40839,1/1/99
40615,Jacopo,Karner,M,40000,1/1/99
40810,Jingling,Baak,M,43468,1/1/99
40815,Bouchung,Servieres,M,40000,1/1/99
40631,Frazer,Alameldin,M,40000,1/1/99
40824,Serap,Kleiser,F,40000,1/1/99
40641,Eishiro,Papadias,M,63394,1/1/99
40647,Mitsuyuki,Basagni,M,57576,1/1/99
40829,Jianhui,Mitzlaff,M,58904,1/1/99
40660,Piyush,Erbe,F,65305,1/1/99
40834,Elzbieta,Fritzsche,F,42735,1/1/99
40668,Heon,Makinen,M,40000,1/1/99
40672,Yinlin,Pfau,M,52697,1/1/99
40839,Prodip,Otillio,M,48531,1/1/99
40685,Shawna,Bugrara,M,65968,1/1/99
40841,Masako,Lindqvist,M,40000,1/1/99
40696,Torsten,Siprelle,M,81157,1/1/99
40853,Terresa,Guardalben,M,40000,1/1/99
40868,Limsoon,Malabarba,F,40548,1/1/99
40869,Flemming,Snedden,F,43224,1/1/99
40872,Qunsheng,Cunliffe,M,59283,1/1/99
40881,Hatem,Acton,F,40000,1/1/99
40891,Jinya,Kaltofen,M,61702,1/1/99
41081,Faiza,Mikschl,F,40000,1/1/99
40904,Fumiko,Willoner,F,40000,1/1/99
40907,Jaana,Rando,M,57079,1/1/99
40910,Tamiya,Chimia,M,40000,1/1/99
40932,Kolar,DuBourdieux,F,45478,1/1/99
41110,Munehiko,Manders,M,55739,1/1/99
40946,Fumitake,Mahmud,F,46334,1/1/99
41122,Guenter,Hoppenstand,M,82505,1/1/99
41140,Tonny,Bail,M,74619,1/1/99
41147,Abdelaziz,Chimia,M,40000,1/1/99
41149,Alain,Wiegley,F,40000,1/1/99
41173,Maren,Aseltine,F,42081,1/1/99
40977,Elvia,Sinicrope,F,85663,1/1/99
41179,Masamitsu,Vecchi,F,40000,1/1/99
40987,Zeljko,Sidou,F,40000,1/1/99
41181,Paddy,Delgrossi,M,40000,1/1/99
40997,Ranan,Nations,F,40000,1/1/99
41184,Nikolaus,Ranze,F,55776,1/1/99
41187,Jacqueline,Maquelin,M,41604,1/1/99
41197,Vesna,Stille,M,61924,1/1/99
41198,Janalee,Christianini,M,40000,1/1/99
41200,Huei,Leppanen,M,40000,1/1/99
41039,Subhankar,Bala,M,40000,1/1/99
41205,Charlene,Cusworth,M,75669,1/1/99
41046,Arvin,Borstler,M,43176,1/1/99
41215,Moon,Wursthorn,F,50752,1/1/99
41228,Jacopo,Hebert,M,40000,1/1/99
41074,Leen,Siochi,M,95738,1/1/99
41077,Amalendu,Walston,M,61355,1/1/99
41232,Yuriy,Millington,M,42328,1/1/99
41239,Malu,Rajaraman,F,70272,1/1/99
41247,Kristinn,Zhiwei,F,47654,1/1/99
41251,Arne,Glinert,F,94297,1/1/99
41460,Martial,Rodiger,F,53034,1/1/99
41487,Aemilian,Cummings,M,58494,1/1/99
41274,Mari,Giveon,M,47643,1/1/99
41280,Felicidad,Czap,M,88826,1/1/99
41283,KayLiang,Tetzlaff,F,52746,1/1/99
41498,Susanne,Masamoto,M,45952,1/1/99
41292,Premsyl,Thombley,M,40000,1/1/99
41298,Elvia,Cesareni,F,74563,1/1/99
41301,Shuichi,Cochrane,F,40000,1/1/99
41514,Magy,Iisaku,M,49760,1/1/99
41304,Kristian,Ulupinar,F,40000,1/1/99
41313,Gino,Nitto,M,42736,1/1/99
41319,Mototsugu,Unni,M,62785,1/1/99
41527,Hisao,Oxman,F,75220,1/1/99
41533,Visit,Parhami,M,40000,1/1/99
41553,Tokuyasu,Peltason,F,58051,1/1/99
41554,Rajmohan,Halloran,M,64937,1/1/99
41581,Vitali,Azumi,M,40000,1/1/99
41583,Holgard,Thorensen,F,57443,1/1/99
41587,Lokesh,Sankaranarayanan,F,41337,1/1/99
41363,Ronghao,Siepmann,F,74383,1/1/99
41593,Susuma,Grabner,M,40000,1/1/99
41604,Tadanori,Botman,F,41782,1/1/99
41610,Serge,Staudhammer,M,40000,1/1/99
41371,Luise,Decaestecker,M,57056,1/1/99
41373,Mona,Veevers,M,67890,1/1/99
41374,JiYoung,Schurmann,M,40000,1/1/99
41612,Mariangiola,Provine,M,46111,1/1/99
41628,Josyula,Claffy,F,51886,1/1/99
41644,Georg,Marakhovsky,F,73942,1/1/99
41661,Masadi,Hofman,F,50628,1/1/99
41399,Xiaoheng,Broomell,M,40000,1/1/99
41404,Marco,Isaak,M,54030,1/1/99
41667,Barna,Facello,F,40000,1/1/99
41673,Armond,Matzel,M,59816,1/1/99
41422,Franziska,Ramamoorthy,M,40000,1/1/99
41674,Abdelghani,Yemenis,M,40000,1/1/99
41677,Eben,Gimarc,M,70041,1/1/99
41682,Alselm,Ecklund,M,88875,1/1/99
41432,Basim,Dymetman,M,65558,1/1/99
41437,Christoper,Farrel,M,44964,1/1/99
41441,Pasqua,Shigei,M,40000,1/1/99
41710,Weiru,Haldar,M,59888,1/1/99
41724,Faiza,Bage,M,49067,1/1/99
41727,Rosella,Paludetto,F,61871,1/1/99
41743,Aamer,Lunt,M,48669,1/1/99
41746,Zita,Greenaway,M,40493,1/1/99
41754,Rosita,Hanabata,F,59888,1/1/99
41824,Kendra,Luby,F,40000,1/1/99
41759,Charmane,Lagarias,F,80164,1/1/99
41767,Leszek,Thiran,M,56500,1/1/99
41836,Akhilish,Passino,F,40000,1/1/99
41772,Leon,Decaestecker,F,62906,1/1/99
41857,Munehiko,Beznosov,M,51412,1/1/99
41786,Krister,Hmelo,F,40000,1/1/99
41863,Dipayan,Herbst,M,44460,1/1/99
41864,Kazuhito,Gulla,M,76595,1/1/99
41871,Stevo,Waeselynck,F,40000,1/1/99
41792,Guther,Lowrie,M,82485,1/1/99
41874,Badri,Asmuth,F,74204,1/1/99
41798,Margareta,Akaboshi,F,46925,1/1/99
41885,Val,Validov,F,68151,1/1/99
41888,Vitali,Oehlmann,F,60903,1/1/99
41889,Basim,Zumaque,M,56719,1/1/99
41894,Zeydy,Mandell,M,40000,1/1/99
41808,Filipp,Varley,M,40000,1/1/99
41902,Zongyan,Zweizig,M,40000,1/1/99
41909,Toshimitsu,McAlpine,M,40000,1/1/99
41809,Shen,Puppe,M,40000,1/1/99
41917,Fumitake,Schlumberger,F,69069,1/1/99
42007,Tsz,Pokrovskii,M,56974,1/1/99
41939,Kwangho,Usery,M,52241,1/1/99
41940,Dmitry,Anick,M,52026,1/1/99
41944,Vishwani,Parhami,M,55510,1/1/99
41956,Rajmohan,Thiria,F,40000,1/1/99
42019,Mayumi,Roisin,F,40000,1/1/99
42020,Nobuyoshi,Matzat,M,40000,1/1/99
41973,Mantis,Massonet,M,68064,1/1/99
42024,Dipayan,Serdy,F,40000,1/1/99
41979,Hilary,Bage,F,40000,1/1/99
41983,Luise,Wixon,M,40000,1/1/99
42033,Reuven,Compeau,F,60624,1/1/99
42046,Waiman,Millington,M,53233,1/1/99
42047,Sahrah,Ambroszkiewicz,M,44306,1/1/99
42053,Demin,Lores,M,40000,1/1/99
42059,Jianhui,Czap,F,60089,1/1/99
42075,Sergi,Gruenwald,F,40000,1/1/99
42082,Gritta,Compeau,F,55819,1/1/99
42083,Kotesh,Schahn,M,40000,1/1/99
42104,Dante,Plesums,F,40000,1/1/99
42202,Hyuckchul,Ginesta,M,69151,1/1/99
42209,Kensyu,Leonhardt,M,40000,1/1/99
42221,Godehard,Fortenbacher,F,52005,1/1/99
42223,Salvador,Vidal,M,43758,1/1/99
42125,Subhankar,Besancenot,M,42367,1/1/99
42233,Holgard,McConalogue,F,54841,1/1/99
42243,Jaana,Fendler,M,69787,1/1/99
42135,Ashish,Huttel,M,66377,1/1/99
42139,Tru,Isaak,F,40373,1/1/99
42268,Claude,Danner,F,46187,1/1/99
42271,DAIDA,Halevi,M,66875,1/1/99
42274,Gal,Grospietsch,M,40000,1/1/99
42277,Martina,Codenie,F,77425,1/1/99
42153,Shushma,Ecklund,F,74913,1/1/99
42298,Tru,Kalefeld,M,40000,1/1/99
42159,Ipke,Bala,M,66459,1/1/99
42305,Tsz,Mikschl,F,43172,1/1/99
42173,Nishit,Matheson,M,40612,1/1/99
42318,Yucai,Fasbender,F,40000,1/1/99
42174,Vishv,Schahn,M,40000,1/1/99
42181,Eldridge,Tiemann,M,50280,1/1/99
42341,Haldun,Cangellaris,M,55897,1/1/99
42184,Prasadram,Kusalik,F,61968,1/1/99
42352,Tuval,Chaudhuri,M,40000,1/1/99
